Year,Month,Date,Description,Category,Amount,Account,Bank,Card
2023,November,11/24/2023,zelle,cash,8.0,Debit,BofA,Savings
2023,December,12/01/2023,zelle,cash,200.0,Debit,BofA,Savings
2023,December,12/01/2023,zelle,cash,1.0,Debit,BofA,Savings
2023,December,12/05/2023,zelle,cash,-400.0,Debit,BofA,Savings
