Year,Month,Date,Description,Category,Amount,Account,Bank,Card
2024,May,05/13/2024,zelle,cash,900.0,Debit,BofA,Savings
2024,May,05/20/2024,zelle,cash,650.0,Debit,BofA,Savings
2024,May,05/28/2024,zelle,cash,1200.0,Debit,BofA,Savings
2024,June,06/03/2024,zelle,cash,100.0,Debit,BofA,Savings
2024,June,06/03/2024,transfer,transfer,-2939.01,Debit,BofA,Savings
2024,June,06/04/2024,interest,cash,0.01,Debit,BofA,Savings
